,Title,Company,Description,URL
142,Data Analyst Intern,CANALYS PTE. LTD.,"Description

The successful applicant will join a global, fast-growing, and innovative company with a relaxed, but hardworking and client-focused culture. Our clients include the leading vendors in the IT industry, such as AWS, Cisco, Equinix, HPE, Google Cloud, etc. You will be working alongside our own programming team, which created the award winning Canapii app during the pandemic, originally for virtual events and now for hybrid events as well. You will have the opportunity to make a direct and measurable impact on content, products, and clients. The Data Analyst intern will support a global team out of Singapore.

Responsibilities include
• Collect and clean data to facilitate research on market trends and projects
• Compile, integrate, and upkeep information databases
• Ensure data architecture integrity and data accuracy
• Collaborate with the Digital team to integrate data into the existing master database
• Create customized databases according to analyst's requirements
• Produce data visualization graphs and create analysis reports
• Support analysts with research inquiries

Start/End Dates
10 weeks starting end May, start date negotiable

Course and Specialisation (Please Indicate)
Business Analytics Business Business and Computer Engineering Business and Computer Science

Allowance
SGD1,400.00 Monthly

Number of Places
1 - 1

Application Instruction
Send your CV with a cover letter highlighting simply and brilliantly: why you would make a great intern and desired timeframe, quoting reference ‘channelsintern'. Please address to the Channels department and e-mail to chinmun_oh@canalys.com and sharon_hiu@canalys.com. Kindly note that only shortlisted candidates will be notified.

Application Requirements
Familiar with using Microsoft Office applications including Excel and PowerPoint Familiar with data analytics software such as Power BI Programming skills would be an advantage",https://www.mycareersfuture.gov.sg/job/others/data-analyst-intern-canalys-08c9a24a61ecdc27e69f8036daeb7a65?source=MCF&event=Search
143,"DATA ANALYST, SUPPLY CHAIN - GLOBAL BRAND IN FMCG",HR FACTORS PERSONNEL PTE. LTD.,"The successful incumbent will be part of a global supply chain operations, responsible for resolving system data errors to ensure orders, shipping documents, etc are processed on time. In addition, the incumbent will exercise root cause analysis, driving corrective actions on operational issues towards continuous process improvement and participate/back-up team members to support the operations and adhoc duties.

Requirements
Degree with 3 years of experience in supply chain operations OR diploma with 7 years of similar experience
Highly proficient in SAP
Strong interpersonal skills & analytical skills in data environment or systems
THIS IS A 1 YEAR CONTRACT WITH COMPLETION BONUS
5 days work week (hybrid work environment)

Interested candidates may forward your updated resume to vas@hrfactors.com.sg",https://www.mycareersfuture.gov.sg/job/consulting/data-analyst-supply-chain-global-brand-fmcg-hr-factors-personnel-cbcb6ea9f154097cd9c262529607e137?source=MCF&event=Search
144,Data / Social Media Analyst,TITAN DIGITAL MEDIA PTE. LTD.,"Transforming raw data into meaningful insights through the following:
Measure and analyze activity with data-driven insights
Build reporting dashboards and working the teams to provide statistics or business data that can help to drive business insights for the company
Data analyst to deliver insights, reports, visualization and analytics to solve business problems and optimize growth opportunities
Be passionate about working with multiple sources data to define
Perform deep dive analysis in relation to social media/KOL stats and conduct ad-hoc analyses to support cross functional projects
To be well versed with excel and other data analytical tools are a plus
BAU Business as Usual
Collect data and analyze the growth of Titan Digital Media’s YouTube, TikTok, and Instagram uploads and creators under the Titan Creator Network on a weekly basis through quantitative and qualitative analysis
Track and monitor content across Titan Digital Media Channels
Strategize new ways to increase channels’ viewership and engagement
Identity habits of target audience and channels
Research on emerging trends across various social media networks
Client Campaigns
Perform research to gain an in-depth understanding of clients and their customer profiles
Provide comprehensive post-campaign reports through quantitative and qualitative analysis
Reports to Churn Out:
Weekly/Monthly Growth of Channels and Videos
Post-Campaign Reports - 7Day and 30Day
Ad-hoc project reports

Only open to Singaporean/PR",https://www.mycareersfuture.gov.sg/job/advertising/data-social-media-analyst-titan-digital-media-3371c6b50177c6f82c70d2e8e05ce8e2?source=MCF&event=Search
145,"Data Analyst, Inventory Partnerships",STACKADAPT (SINGAPORE) PTE. LTD.,"StackAdapt is a self-serve advertising platform that specializes in multi-channel solutions including native, display, video, connected TV, audio and in-game ads. We empower hundreds of digitally-focused companies to deliver outcomes and exceptional campaign performance everyday. StackAdapt was founded with a vision to be more than an advertising platform, it’s a hub of innovation, imagination and creativity.

StackAdapt’s Inventory Partnerships team focuses on developing and leading strategic growth initiatives across our suite of programmatic advertising products within key inventory channels. In this role, you are responsible for guaranteeing the technical aspects of the assigned partner integrations (both new and ongoing) by providing necessary documentation and technical guidance. You will leverage multiple technologies and tools to manage complex & custom integration projects.

As a Data Analyst, you will consolidate and analyze data from a variety of sources, and provide recommendations and optimizations to improve efficiency and performance on our platform. You will work with internal and external stakeholders to identify opportunities that best suit our clients’ needs. You will play an integral role in driving changes towards new product and platform features using a data-driven lens.
StackAdapt is a Remote First company, this role is open to candidates who are ideally based in Singapore.


What you'll be doing:
Provide day-to-day support to our partners, including but not limited to evaluating new channel or integration upgrades, handling troubleshooting requests
Analyze each supply partner and find ways to optimize for better performance
Consolidate and analyze data from a variety of sources, make recommendations and present information in an easy and understandable manner
Work closely with sales and account management teams to ensure successful delivery of advertising campaigns
Troubleshoot technical campaign issues for high-value clients
Identify areas of improvement and generate efficiencies through process automation using tools such as Excel/Python
Deliver and build scalable, automated solutions for ad-hoc analytics projects
What you'll bring to the table:
Bachelor’s degree in a quantitative field or equivalent practical experience
Minimally 1-2 years of experience in data or business analysis
Successful track record of managing analytics projects from end to end
Outstanding troubleshooting, analytical, and problem-solving abilities with a keen eye for detail
Strong technical skills (e.g. Excel, SQL, Tableau, Elasticsearch, R or Python)
Experience working with large datasets with an ability to manipulate and derive meaningful insights and identify trends
Exceptional verbal and written communication skills
Ability to explain detailed technical analyses to technical and non-technical stakeholders
Expertise in working with RTB, DSPs, SSPs and other platforms is a plus

StackAdapters enjoys:
Competitive salary + commission structure
CPF contributions
20 days of paid vacation + 1 Culture & Belief day + birthdays off
Access to a comprehensive mental health care platform
Private Health Insurance coverage
Full benefits from day one of employment
Work from home reimbursements
Optional global WeWork membership for those who want a change from their home office
Robust training and onboarding program
Coverage and support of personal development initiatives (conferences, courses, etc)
Access to StackAdapt programmatic courses and certifications to support continuous learning
An awesome parental leave policy
A friendly, welcoming, and supportive culture
Our social and team events!",https://www.mycareersfuture.gov.sg/job/advertising/data-analyst-inventory-partnerships-stackadapt-b6a3b1448500729e96bd002078419f9b?source=MCF&event=Search
146,"Product Data Analyst (LIVE Platform), TikTok Data Analysis",TIKTOK PTE. LTD.,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

The Product Data Analytics Team analyses a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. The team will work through different business scenarios including improving Live app Experiences, Host Operation, User experiences. In addition, it is important to manage the data life cycle to ensure problems are quantitatively measured to propose logical solutions.

Responsibilities:
- Responsible for the data analytics work in international LIVE business, including but not limited to live gifts, agency platforms, compliance platform and efficiency platforms.
- Identify and analyse key factors driving the growth of international LIVE, and propose enhancement plans with logical data support
- Responsible for the design and analysis of A/B experiments, product iteration impact evaluation, marketing campaign analysis, key metrics trend analysis, etc
- Work with cross functional partners like Product Managers, Operations, R&D for product optimisation plans and boost business growth
- Perform market activity analysis and any other analytics that would help guide product and business in decision making.

Qualifications:
1. Bachelor degree or above in Computer Science, Statistics, Mathematics or other related majors;
2. Proficient in SQL, skilled use of visualisation tools
3. Experience in data extraction, analysis and visualisation in a complex data environment, and have experience in data landing to the business
4. Excellent communication skills with the ability to communicate conclusions effectively to both technical and non-technical audiences, and good analysis report writing ability;
5. Strong learning ability and curiosity driven mindset, independent and possess collaborative problem solving skills

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",https://www.mycareersfuture.gov.sg/job/information-technology/product-data-analyst-tiktok-data-analysis-tiktok-5598c2c8e9e3abcbd34b9107ed9af96e?source=MCF&event=Search
147,Product Data Analyst (LIVE Platform) - TikTok Data Analysis,TIKTOK PTE. LTD.,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

The Product Data Analytics Team analyses a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. The team will work through different business scenarios including improving Live app Experiences, Host Operation, User experiences. In addition, it is important to manage the data life cycle to ensure problems are quantitatively measured to propose logical solutions.

Responsibilities:
- Responsible for the data analytics work in international LIVE business, including but not limited to agency platforms, compliance platform and efficiency platforms.
- Analyse the key factors for the current growth of international LIVE, find improvements points through data and provide data basis and judgment for the next iteration of the business;
- Develop a deep understanding of the business logic, platform responsibilities and user request scenarios of international LIVE, design a reasonable indicator system based on business objectives, evaluate and monitor business performance quickly and effectively, and give valuable decision-making suggestions through in-depth analysis and mining of indicators;
- Be deeply engaged in the construction of international LIVE business, analyse and sort out business logic, disassemble the analysis planning and construction system based on goals, output indicator system and diagnosis mechanism
- Evaluate and monitor business performance in an effective and quick manner;
- Cooperate with the business teams (product/operation/RD) to initiate special data projects or phased data recaps, local internal optimisation points through data induction and analysis, promote the implementation of improvement plans, and obtain actual benefits.

Qualifications
1. Bachelor degree or above in Computer Science, Statistics, Mathematics or other related majors;
2. At least 3 years of experiences and above; Experience in supporting analytical work of internet, large scale C2C products, ecommerce is preferred;
3. Proficient in SQL, skilled use of visualisation tools
4. Experience in data extraction, analysis and visualisation in a complex data environment, and have experiences in data landing to the business
5. Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences, and good analysis report writing ability;
6. Strong learning ability and curiosity driven mindset, independent and possess collaborative problem solving skills

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",https://www.mycareersfuture.gov.sg/job/information-technology/product-data-analyst-tiktok-data-analysis-tiktok-7348ed34a2317e90347df05ddc64d11c?source=MCF&event=Search
148,[GOVT] Data Analyst (Entry Level) - JL,BGC GROUP PTE. LTD.,"Job Type: 11 Months Contract
Specialization: Data Preparation, Data Computation, Data Verification
Basic Salary: $3,000 per month
Working Location: City Hall
Working Hours: Monday to Friday, Office Hours

Responsibilities:
· Preparation of excel file for mapping.
· Perform complex computation on huge dataset using Excel.
· Collect information from different sources, including online and prepare test data for system testing.
· Check and verify the generated data by system.
· Liaise with software engineers on rectifications and conduct retesting, where required.

Requirement:
• Bachelor’s Degree in Statistics, Mathematics, or related field.
• Competent in Microsoft Excel functions such as LOOKUps, Pivot Tables, Power Query, Macros.

Interested applicants can email their resume to justin.lee@bgc-group.com or apply through the job portal.

Justin Lee
Outsourcing Team
BGC Group Pte Ltd
Registration Number: R22107715
EA Licence Number: 05C3053",https://www.mycareersfuture.gov.sg/job/admin/govt-data-analyst-jl-bgc-group-16b6e5e80f25ff0fe63ebbf5473397e5?source=MCF&event=Search
149,Junior Data Analyst (MNC / Logistics / Up to $4k),ADECCO PERSONNEL PTE LTD,"The Opportunity
Opportunity to work in a reputable MNC
Working hours: Mon - Fri
Salary: Up to $4000
Location: Central
1 year contract (Convertible/ renewable subjected to performance)
The Talent
Education level - Diploma and equivalent in Business Management or Accounting and Finance
Number of experience - 2-3 years
Specific technical/ soft skills - MS Excel, PowerPoint, Word, preferably with SAP experienc
Job Description
Support forecasting of order backlog and quick turnover
Follow up with Logistics team for any long outstanding deliveries
Flag and analyze orders with negative margin
Follow up with Logistics team on issues highlighted in GR/IR (goods-receipt/invoice-receipt) report and Billing due list, as well as other adhoc operational topics
Preparation of monthly business reports (i.e. Product Business Analysis Report, Partners Special Price Tracking Report)
Raise debit memo for HQ cost recovery
Support team members in month end closing (i.e. raise journal vouchers, GR posting, WEBCYCLE Invoices)
Review/ Follow up on Accounts Receivable status with Cash collection team
Next Step
Prepare your updated resume, send to the following email or click apply:
amelia.lau@adecco.com
*Only shortlisted candidates will be contacted*",https://www.mycareersfuture.gov.sg/job/accounting/junior-data-analyst-adecco-personnel-bd9625b24ce1bf63feb056341115a84a?source=MCF&event=Search
150,"Power BI Developer, Data Analyst | Yearly Contract | Depot road",PERSOLKELLY SINGAPORE PTE. LTD.,"Responsibilities & Duties:
Design, implement, and maintain reports/dashboard/visualizations for complex business needs
Translates business requirements into technical requirements to implement reports and dashboards.
Understands, analyzes, designs, develops and documents Business Intelligence deliverables
Collaborates with stakeholders to design, develop, and maintain ongoing metrics, reports, analyses and dashboards to drive key business decisions
Provides training and support to end users to ensure full understanding and full utilization of created tools
Ensures business intelligence availability through support functions and thorough testing.
Leads testing efforts for creating BI solutions prior to release
Provides routine and ad -hoc data reporting in support of stakeholder business decisions
Participate in continuous improvement efforts for overall BI tools/systems
Ensure data integrity for all assigned projects
Reviews existing dashboards and provides technical guidance and support
Minimum Qualifications:
Diploma/Bachelor’s Degree in IT or International Equivalent
2+ years of relevant Power BI and/or Tableau experience
Working knowledge of SQL experience preferred
Advanced knowledge of dashboard flow, interactivity design and sizing
Advanced report development skills
Advanced analytical and problem-solving skills
Excellent organizational, interpersonal, verbal, and written communication skills
Advanced ability to define and translate requirements for effective BI solutions.

To Apply:

Interested candidates, who wish to apply for the above position; please click the ""Apply Now"" below.
We regret that only shortlisted applicants would be notified.

Teh Chee Hoong | REG No : R22110511
PERSOLKELLY SINGAPORE PTE LTD | EA License No : 01C4394

By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOLKELLY Singapore Pte Ltd and its affiliates to collect, use and disclose your personal data for the purposes set out in the Privacy Policy which is available at https://www.persolkelly.com.sg/policies. You also acknowledge that you have read, understood, and agree to the said Privacy Policy.",https://www.mycareersfuture.gov.sg/job/information-technology/power-bi-developer-data-analyst-yearly-contract-depot-road-persolkelly-singapore-829e04b40448fa1de83365e26d753b63?source=MCF&event=Search
151,Senior Fraud Data Analyst,AIRWALLEX (SINGAPORE) PTE. LTD.,"This role will work on building out Airwallex’s risk product domain with a focus on delivering a financial crime detection and prevention solution across all product domains. Airwallex is building a centralised risk platform that will harness advanced analytics and machine learning techniques to enable real-time decisioning across a diverse range of product lines and platforms. The risk product domain is responsible for building the platforms, engines & case management whilst also delivering the risk models so you will be involved in crafting the full end-to-end risk capability.
As a fraud data analyst, the principal responsibility of this role will be to conceive, design, and monitor fraud risk management strategies to manage fraud losses and improve business profitability for our acquiring, payout and FX products. You will be responsible for developing risk detection framework and fraud solutions to ensure optimal balance between user experience, business enablement, operational expense and loss exposure.

Responsibilities:
Craft and refine risk strategies which include defining risk controls, the customer experience and operational workflows with emphasis on minimizing the impact on customers, our brand and organizational critical metrics.
Use data driven insights to size opportunity, measure performance and to determine what is working and what is not working; Monitor performance of existing & new solutions and optimize to ensure desired results
Communicate concise and actionable business strategies and present new strategy recommendations to senior management for approval
Collaborate with partner in Platform, Operations and other internal teams, as well as external partners like data vendors to formulate and execute fraud risk solutions
Qualifications:
Msc/BS degree in Mathematics, Statistics, Operations Research, Finance, Economics or related quantitative discipline.
2-5 years proven fraud or credit risk experience or equivalent, including analytics, modeling implementation, and stakeholder management.
Must be an intuitive, organized analytical thinker, with the ability to perform detailed analysis. Knowledge of analytical tools and use of data to validate strategies or hypotheses.
Demonstrates excellent consensus building written, verbal and presentation skills with senior leaders of the organization.
Experience working with cross-functional, geographically distributed teams, managing by influence is a plus.
Proficiency in SQL and in at least one statistical analysis tool: Python / R / SAS",https://www.mycareersfuture.gov.sg/job/engineering/senior-fraud-data-analyst-airwallex-b178cb9085fb11b7c3d4731cf81ff789?source=MCF&event=Search
152,Senior Data Compliance Analyst (WFH),PEOPLE PROFILERS (EXECUTIVE SEARCH) PTE. LTD.,"The following represents the key activities that the Senior Compliance Analyst will be responsible for:
Provide guidance and direction around the General Data Protection Regulations (GDPR), Cyber Security Law (CSL), Data Security Law (DSL) and Personal Information Protection Law (PIPL).
Provide internal consultancy to business departments on data regulatory matters
Conduct knowledge transfers internally/externally to drive adoption of GDPR, CSL, DSL, PIPL
Liaise with the business to ensure that regulations within each of the jurisdictions are complied with.
Ensure internal policies and procedures are adopted internally and meet regulatory requirements.
Interface with regulatory bodies such as the ICO and Ministry of Public Security
Identify appropriate regulatory training for employees and clients

Skills required
Have expert level knowledge of data compliance laws
Be process oriented.
Good attention to detail.
Excellent documentation skills.
Ability to work to deadlines.
Excellent communication and interpersonal skills
5+ years experience in a similar role. Previous client facing experience preferred.
Data Privacy certifications
Experience working within medium to large sized enterprise (essential).

We regret that only shortlisted candidates will be notified.

Interested applicants please send your updated resume to samantha.tay@peopleprofilers.com or click apply.

Samantha Tay Mei Ling
Registration Number: R22110843
EA License Number: 10C3804
People Profilers Pte Ltd, 20 Cecil Street, #08-09, PLUS Building, Singapore 049705
http://www.peopleprofilers.com",https://www.mycareersfuture.gov.sg/job/consulting/senior-data-compliance-analyst-people-profilers-589ad7403a27a9772261047045ca7efb?source=MCF&event=Search
153,"Data Analyst, User Growth Tiktok",TIKTOK PTE. LTD.,"Responsibilities
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

The Growth team plays a core role in acquisition, activation, and retention of billions of users, through our globally popular products such as TikTok, Resso, CapCut, Helo, etc. We are building platform foundation, leveraging data and ML models, and providing end-to-end solutions to power global growth of ByteDance products. Typical Growth projects including referral, notifications, paid ads, etc.

You will:
Build and governing matrices for fast changing business in an analytical data-driven approach to identify business issues and opportunities;
Prototype analysis pipelines to provide insights, and provide quick responses to business inquiries and events;
Conduct routine and non-routine end-to-end analyses with large, complex data sets, and make recommendation on appropriate solutions.
Qualifications
Bachelor's degree in Statistics, Applied Mathematics, Computer Science or a related field;
Skilled in data manipulation with SQL, python or other programming-languages/tools;
Experienced in data analyzing, visualization and reporting;
Fast business understanding and collaborative in teamwork.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",https://www.mycareersfuture.gov.sg/job/engineering/data-analyst-user-growth-tiktok-tiktok-347457934ba8b54e0a50ee131bb0ec38?source=MCF&event=Search
154,1 Year Senior Data Analyst (Local Bank) #BBZ,RECRUIT EXPRESS PTE LTD,"Job Responsibilities
Identify and extract key data insights to address business pain points
Support data transformation initiatives to establish scope, timelines, ownership, and dependencies for each data analytic stream, track and report the progress
Coordinate with various internal and external business stakeholders to ensure smooth data-to-insights conversion

Requirements:
Work experience of more than 5 years as a Data Analyst with proven track record of running data projects with different stakeholders
A good understanding of data management and analytics, know programming like SQL, Python, with general financial industry knowledge
Good communication and interpersonal skills to effectively interact with internal and external stakeholders of all levels


CEI no.: Jerlin Aw Bi Zhi (R1218675)
Recruit Express Pte Ltd
EA Licence no.: 99C4599",https://www.mycareersfuture.gov.sg/job/banking-finance/1-year-senior-data-analyst-bbz-recruit-express-290d917cc36edde5363a42001efb6bda?source=MCF&event=Search
155,Data Analyst-User Growth Tiktok,TIKTOK PTE. LTD.,"Responsibilities
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

The Growth team plays a core role in acquisition, activation, and retention of billions of users, through our globally popular products such as TikTok, Resso, CapCut, Helo, etc. We are building platform foundation, leveraging data and ML models, and providing end-to-end solutions to power global growth of ByteDance products. Typical Growth projects including referral, notifications, paid ads, etc.

You will:
Build and governing matrices for fast changing business in an analytical data-driven approach to identify business issues and opportunities;
Prototype analysis pipelines to provide insights, and provide quick responses to business inquiries and events;
Conduct routine and non-routine end-to-end analyses with large, complex data sets, and make recommendation on appropriate solutions.

Qualifications
Bachelor's degree in Statistics, Applied Mathematics, Computer Science or a related field;
Skilled in data manipulation with SQL, python or other programming-languages/tools;
Experienced in data analyzing, visualization and reporting;
Fast business understanding and collaborative in teamwork.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",https://www.mycareersfuture.gov.sg/job/engineering/data-analyst-user-growth-tiktok-tiktok-c87db3d68a8bda6a24c8200f2ac818c6?source=MCF&event=Search
156,"[Contract to Perm] Junior Data Analyst - Foreign Bank (up to $3,500) #BLM",RECRUIT EXPRESS PTE LTD,"Jobs Responsibilities
To collate, compute & analyse data
Other ad-hoc duties
Job Requirements
Experience in Pivot Table, VLOOKUP and Python will be preferred
Application Procedures
Interested candidates, please email your resume to:
Attention: Lynn Mak Ling Ling (CEI No. R1986990)
lynnmak@recruitexpress.com.sg
Recruit Express Pte Ltd (EA No. 99C4599)",https://www.mycareersfuture.gov.sg/job/banking-finance/contract-perm-junior-data-analyst-foreign-bank-blm-recruit-express-fe4c3339f46de9064a3c2a96917eedf1?source=MCF&event=Search
157,SEO Senior Data Analyst,KLOOK TRAVEL TECHNOLOGY PTE. LTD.,"About Klook
Klook is the go-to travel and leisure e-commerce platform for experiences and services anytime, anywhere. Founded in Hong Kong in 2014 out of passion for discovery, our purpose today is to inspire and enable more moments of JOY. Even when the COVID-19 pandemic hit, we held on to our conviction and successfully unlocked the domestic travel business. To date, we are already offering over 490,000 activities in over 1,000 destinations. With cross-border travel resuming, we have made it our mission to reshape the world of travel. Isn’t this exciting?!

It certainly is for our international community of over 1,200 employees, based in over 20 locations globally! Joymakers at heart, Klookers are not only curating joyful experiences for others, but also co-creating our world of joy in the Klookiverse. We are on a journey to foster a strong company culture that supports a high-performing and successful business, and we are guided by our core beliefs - Push boundaries, Ask for and give feedback, Take ownership, and Help each other - in everything we do. We are excited about building and realizing endless possibilities in the new era of travel. Care to be a part of this revolution?


What you’ll do:
Strategize and work within SEO and tech team on data collection to enable SEO decisions, such as optimization strategies
Analyze SEO data regularly to identify business opportunities and mitigate traffic loss
Conduct in-depth analytical SEO studies combining external research data and internal analytics to facilitate management decisions
Collaborate with tech and business lines to automate reporting and insight generation on metrics such as revenue, traffic, CVR, and ranking.
Design comprehensive and user friendly dashboard for business line teams
Stay up to date with the latest SEO trends and best practices.
Complete ad-hoc tasks and projects as assigned

What you’ll need:
At least 1-3 years of experience in business analysis with a Bachelor's degree in Mathematics, Statistics, Computer Science, Business or Economics
Experience in programming or analytic tools such as SQL, VBA, Google Data Studio, Tableau, Google Analytics and Adobe Analytics
Experience in travel, ecommerce, or tech startups is a plus Track record of successfully driving cross departmental projects
Fluent in spoken and written English
Eager to work in a fast-paced environment
A start-up attitude – highly collaborative with an entrepreneurial, roll-up-your sleeves attitude that’s not afraid to work independently when required
Globally-minded and comfortable working with people from different cultural background and in different time zones
Experience in SEO reporting - monthly and/or weekly dashboards, is a plus
Comfortable in cross-functional collaboration and knowledge sharing.
Experience in Google Analytics and Google Search Console",https://www.mycareersfuture.gov.sg/job/information-technology/seo-senior-data-analyst-klook-travel-technology-6e69b6c80f9a84d4440ec19d50e368cb?source=MCF&event=Search
158,Affiliate Data Analyst,RECRUIT EXPRESS PTE LTD,"Job Description:

· Identify data sources and data requirements of the team, analyzing datasets and derive insights
· Responsible for developing, maintaining and extracting information and data insights from internal and external data sets
· Perform an in-depth analysis of business performance, generate regular/on-demand analytical report
· Design market/business detailed reports, performance measurement tools and other data products.
· Explore business issues/opportunities, uncover insights and/or identify targeted areas for business and user growth.
· Communicate with various teams to roll out products/services, develop data applications
· Build and maintain data pipelines used for a diverse range of data products
· Implement best practices for managing versions and source control for data product development

Job Requirements:
· Min. Bachelor’s Degree in Computer Science/Data Analytics, Engineering, Mathematics, and other related courses
· Solid skills in data analytics/ data science/ business intelligence
· Highly motivated, structured and methodical with a high degree of initiative.
· Results and detail-oriented, with strong intuitions on how to solve problems creatively and quickly
· Must be a team player, eager to learn, empathetic and open-minded
· Advanced understanding and/or experience working in a Cryptocurrency/Blockchain/Fintech/Finance Trading domain preferred
· Good hands on experience of data visualization tools, such as Tableau/Power BI/Amplitiude
· Must be comfortable to write SQL and Python scripts

EA Personnel: Celine Tan Si Ling
CEI Reg No: R1104662
EA Licence No: 99C4599",https://www.mycareersfuture.gov.sg/job/information-technology/affiliate-data-analyst-recruit-express-90fc53d6e2f248b0c8245d8e8357a506?source=MCF&event=Search
159,Data Analyst For Leading Investment Management Firm Based In Town (Hybrid Working Arrangement),HUMAN CAPITAL ALPHA PTE. LTD.,"Title: Data Analyst For Leading Investment Management Firm Based In Town (Hybrid Working Arrangement)

Our client is a leading private equity investment firm focused exclusively on the Asia Pacific region. The firm manages private equity funds diversified across buyout, growth and venture capital and has a global institutional investor base.

Part of a team of 5, this role will report to the Director of Data analytics and play a crucial role in ensuring data sanity across daily operations of the investment firm.

Responsibilities:
Understand the day-to-day issues of business users, compile and analyze data related to business' issues
Data crawling from materials provided and populating them into software
Create Data table, Data capture form and Dashboard into software
Conduct Data sanity checks, data cleaning and data migration
Requirements:
Bachelor's degree
3-5 years' Data Analysis experience
Proficient in SQL
Interested candidates are welcome to write in with your updated resume in word format detailing current and expected salary.
Posted by: Funds Partnership Asia |Date posted: 02-Mar-2023 | EA License No.: 15C7420 |EA Reg No: R1218187|",https://www.mycareersfuture.gov.sg/job/banking-finance/data-analyst-leading-investment-management-firm-based-town-human-capital-alpha-b103ad15790a58da98b5990682d037f6?source=MCF&event=Search
