,Title,Company,Description,URL
430,Data Analyst Intern,CANALYS PTE. LTD.,"Description The successful applicant will join a global, fast-growing, and innovative company with a relaxed, but hardworking and client-focused culture. Our clients include the leading vendors in the IT industry, such as AWS, Cisco, Equinix, HPE, Google Cloud, etc. You will be working alongside our own programming team, which created the award winning Canapii app during the pandemic, originally for virtual events and now for hybrid events as well. You will have the opportunity to make a direct and measurable impact on content, products, and clients. The Data Analyst intern will support a global team out of Singapore. Responsibilities include • Collect and clean data to facilitate research on market trends and projects • Compile, integrate, and upkeep information databases • Ensure data architecture integrity and data accuracy • Collaborate with the Digital team to integrate data into the existing master database • Create customized databases according to analyst's requirements • Produce data visualization graphs and create analysis reports • Support analysts with research inquiries Start/End Dates 10 weeks starting end May, start date negotiable Course and Specialisation (Please Indicate) Business Analytics Business Business and Computer Engineering Business and Computer Science Allowance SGD1,400.00 Monthly Number of Places 1 - 1 Application Instruction Send your CV with a cover letter highlighting simply and brilliantly: why you would make a great intern and desired timeframe, quoting reference ‘channelsintern'. Please address to the Channels department and e-mail to **********@canalys.com and *************** Kindly note that only shortlisted candidates will be notified. Application Requirements Familiar with using Microsoft Office applications including Excel and PowerPoint Familiar with data analytics software such as Power BI Programming skills would be an advantage -",https://www.jobstreet.com.sg/en/job/data-analyst-intern-1034927860?jobId=jobstreet-sg-job-1034927860&sectionRank=431&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
431,Data Analyst (MNC / West),Ksc Consultants Pte. Ltd.,"Job Responsibilities: Lead and execute Digital Transformation projects for process improvement Participate in business processes analysis to gather reporting and dashboard requirements Translate business requirements into technical specifications and develop data download from multiple data sources Develop a deployment test plan and ensure a successful transition to the business team Provide technical support to ensure the availability and performance of developed reports and dashboards for users Design and implement technology best practices with given guidelines Able to perform duties independently with minimal supervision Job Requirements: Bachelor’s Degree in Information Technology or Business Analytics Experience working with users in requirements gathering &amp; analysis role Understanding of data integration issues (validation and cleaning), familiarity with complex data and structures Understand the concept of a digital control tower (Visibility, Alerts, Analytics &amp; Autonomous) Experience with Blue Prism, UFT, Power BI, Power Apps, Automated Flow, and other RPA tools Experience in Microsoft SQL, Post SQL, stored procedures, SSRS, SSIS Job package, Python Excellent interpersonal (verbal and written) communication skills to lead and work on projects Ability to manage multiple priorities, and assess and adjust quickly to changing priorities Janet Lim Chia Ee EA License: 11C2878 EA Registration No: R1981865 -",https://www.jobstreet.com.sg/en/job/data-analyst-mnc-west-1034793299?jobId=jobstreet-sg-job-1034793299&sectionRank=432&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
432,Data Analyst (ETL),Trip.com Travel Singapore Pte. Ltd.,"Key Roles and Responsibilities： Work with offshore marketing and operation team to define and monitor Key Performance Indicators (KPIs) and metrics associated with business processes to support achievement of sales objectives. Develop deep understanding of local and global market landscape through aggregating huge amount of data and information from both internal and external sources; identify market trends and opportunities across digital channels, platforms, and user segments. Develop and deliver reports or dashboards that meet stakeholder requirements. Support online and offshore marketing teams on ad-hoc data requests and projects. Design, develop ******** data warehouse (Hive and BigQuery) and data modeling. Optimize ETL jobs base on Hive and BigQuery and solve related problems. Requirements: Bachelor’s degree or higher in Computer Science, Statistics, Marketing, Economics or related fields Minimum of two years relevant working experience Be proficient in data warehouse modeling and extract, transform, load (ETL) development, knowledge of data warehouse theme and layer. Be proficient in SQL, working knowledge of at least one of following programming language: Python, Java, Shell, etc. Have experience in user-defined function (UDF) development. Working knowledge of business intelligence tools (Tableau, Qlik Sense, Google analytics, Power BI etc.) Skilled in Microsoft Excel and PowerPoint. Strong logical thinking capability and business sense: capable of collecting key insights and delivering key messages to related teams. Highly dependable, self-initiated, fast learner: capable of executing data research independently. -",https://www.jobstreet.com.sg/en/job/data-analyst-etl-1035011191?jobId=jobstreet-sg-job-1035011191&sectionRank=433&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
433,Data Analyst (Contract),Housing And Development Board,"What the role is The Research and Planning Group carries out comprehensive Town Planning, Strategic Planning and Urban Design for HDB towns/estates. This includes planning/analysis, formulating/refining planning guidelines for facilities provision, and conceptualising and drawing up planning strategies and programmes for implementation. What you will be working on The Data Analyst will be joining the Digital Planning team in an urban planning set-up, working closely with teams of experienced Planners and Researchers from multi-disciplinary backgrounds. The Digital Planning team leverages on data and geospatial analytics to deliver better planning outcomes. He/she will play an important role in optimizing data, data flow and analysing information for cross functional teams. He/she should be adept at distilling insights from data and drawing out applications to planning work, in close collaboration with planners / architects. The Data Analyst will manage the data and digital initiatives, to ensure that optimal data delivery architecture is consistent throughout the project development. He/she must be self-directed and comfortable in handling / coordinating the data needs of multiple teams, systems and products. The ideal candidate is an experienced data wrangler and data pipeline builder who enjoys optimizing data systems and building them from the ground up. He/she should also have some knowledge of suitable tools for data analytics, and be able to derive insights from data and propose recommendations/solutions. It will also be advantageous for the candidate to possess fundamental urban / town planning knowledge, although this is not a hard requirement. What we are looking for • Background in Statistics, Quantitative Social Science, Economics, Informatics, Information Systems or equivalent technical field. Candidates with at least 3 years of urban planning, data analytics or related disciplines could apply. • Versatility and ability to conduct independent research and be able to contribute effectively as a team player • Strong writing skills and can effectively communicate complex data analysis in technical and non-technical ways • Good interpersonal skills and the ability to establish rapport with people at all levels • Strong analytic skills related to working with unstructured datasets • Build processes supporting data transformation, data structures, metadata, dependency and workload management • Experience working with cross-functional teams in a dynamic environment • Experience with either R or Python is preferred It would be an advantage if he/she possesses relevant working experience or a strong knowledge in statistical modelling, data visualisation tools (e.g. Tableau, ArcGIS) and predictive analytics tools like SAS, etc. Successful candidates will be offered a 1+1 year contract. All applicants will be notified on whether they are shortlisted for the position within 4 weeks of the closing date of this job posting. -",https://www.jobstreet.com.sg/en/job/data-analyst-contract-1034803436?jobId=jobstreet-sg-job-1034803436&sectionRank=434&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
434,Senior Fraud Data Analyst,Airwallex,"This role will work on building out Airwallex’s risk product domain with a focus on delivering a financial crime detection and prevention solution across all product domains. Airwallex is building a centralised risk platform that will harness advanced analytics and machine learning techniques to enable real-time decisioning across a diverse range of product lines and platforms. The risk product domain is responsible for building the platforms, engines &amp; case management whilst also delivering the risk models so you will be involved in crafting the full end-to-end risk capability. As a fraud data analyst, the principal responsibility of this role will be to conceive, design, and monitor fraud risk management strategies to manage fraud losses and improve business profitability for our acquiring, payout and FX products. You will be responsible for developing risk detection framework and fraud solutions to ensure optimal balance between user experience, business enablement, operational expense and loss exposure. Responsibilities: Craft and refine risk strategies which include defining risk controls, the customer experience and operational workflows with emphasis on minimizing the impact on customers, our brand and organizational critical metrics. Use data driven insights to size opportunity, measure performance and to determine what is working and what is not working; Monitor performance of existing &amp; new solutions and optimize to ensure desired results Communicate concise and actionable business strategies and present new strategy recommendations to senior management for approval Collaborate with partner in Platform, Operations and other internal teams, as well as external partners like data vendors to formulate and execute fraud risk solutions Qualifications: Msc/BS degree in Mathematics, Statistics, Operations Research, Finance, Economics or related quantitative discipline. 2-5 years proven fraud or credit risk experience or equivalent, including analytics, modeling implementation, and stakeholder management. Must be an intuitive, organized analytical thinker, with the ability to perform detailed analysis. Knowledge of analytical tools and use of data to validate strategies or hypotheses. Demonstrates excellent consensus building written, verbal and presentation skills with senior leaders of the organization. Experience working with cross-functional, geographically distributed teams, managing by influence is a plus. Proficiency in SQL and in at least one statistical analysis tool: Python / R / SAS -",https://www.jobstreet.com.sg/en/job/senior-fraud-data-analyst-1034873415?jobId=jobstreet-sg-job-1034873415&sectionRank=435&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
435,Data Analyst,Anywheel Pte. Ltd.,"Job Highlights Be a key member of a high growth start up Abundant opportunity to perform &amp; shape the future Dynamic, innovative &amp; collaborative work culture Job Description We are looking for a result-driven individual who is well-versed in analyzing data and displays general business acumen, with a drive for growing businesses. Key Responsibilities: Interpret data, analyze results using statistical techniques and provide ongoing reports Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality Acquire data from primary or secondary data sources and maintain databases/data systems Identify, analyze, and interpret trends or patterns in complex data sets Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems Ensure data integrity Work with management to prioritize business and information needs. Relevant Experience &amp; Qualifications BS in Mathematics, Economics, Computer Science, Information Management or Statistics Experience in data models, database design development, data mining and segmentation techniques Strong knowledge of and experience with reporting packages (Business Objects etc), databases (SQL etc), programming (XML, Javascript, or ETL frameworks) Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS etc) Strong analytical skill with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy. Knowledge of micro mobility trends and indicators -",https://www.jobstreet.com.sg/en/job/data-analyst-1034777793?jobId=jobstreet-sg-job-1034777793&sectionRank=436&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
436,Data Analyst,WECHAIN FINTECH PTE. LTD,"Responsibilities Conducting analysis of user and business behavior Design and conceptualize solution to drive user and business growth Evaluating performance against KPIs and big data to find growth opportunities Attracting user through the use of efficient channels to boost user growth Attention to details especially to data fluctuations, competitors, etc Responsible for cross-departmental groups cooperation to achieve new business indicator and boost business performance Requirements Min bachelor’s degree or any other equivalent qualifications Min 2-3 years of Data Analysis work experience Strong execution, collaboration, organization, coordination skills. Highly motivated. Think Users first Well equipped with knowledge of Python or Tableau for the purpose of data analysis and modelling Experience in user growth management preferred Benefits Up to 20 days Annual Leave Festive Gifts Flexible Working Hours Overtime Meal and Transport Benefits Employee Growth Funding Group Insurance Regular Employee Bonding Events Attractive Annual Variable Bonus AND Quarterly Performance Incentives Culture We foster our core values through active listening, caring, and supporting continuous improvement for all our staff members Experience the energetic working environment with multicultural staff members with varied skills and experiences -",https://www.jobstreet.com.sg/en/job/data-analyst-1034840535?jobId=jobstreet-sg-job-1034840535&sectionRank=437&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
437,"Manager, Data Analyst",SATS Food Services,"Manager, Data Analyst Position Manager, Data Analyst Company SATS Contract Type Permanent Working Hours 8:30 AM - 5:30 PM Function Actuarial Science/Statistics Location SATS Inflight Catering Centre 1, 20 Airport Boulevard, Singapore 819659 About SATS – Feed and Connect Communities SATS is Asia's leading provider of food solutions and gateway services. Using innovative food technologies and resilient supply chains, we create tasty, quality food in sustainable ways for airlines, foodservice chains, retailers and institutions. With heartfelt service and advanced technology, we connect people, businesses and communities seamlessly through our comprehensive gateway services for customers such as airlines, cruise lines, freight forwarders, postal services and eCommerce companies. Fulfilling our purpose to feed and connect communities, SATS delights customers in over 60 locations and 14 countries across the Asia Pacific, UK, and the Middle East. SATS has been listed on the Singapore Exchange since May 2000. For more information, please visit . KEY RESPONSIBILITIES Design, develop and implement datasets, models, as well as support to interpret and present statistical outcomes to support the organisation’s operations and execution of key business strategies Design and conceptualize solutions that address the organisation’s challenges through use of data management and governance of large amount of data Implement solutions using the Power Platform stack, build data pipelines and functions for visualisation and business analytics supporting the business and respective product owners Knowledge of ETL and OLAP to support and contribute to database implementation and systems, devising strategies to promote continuous improvement Devise methods and strategies to obtain and extract data to derive business insights Deliver accurate regular and ad-hoc performance tracking and analysis to drive traffic, transactions and processes Ad-hoc analysis based on strategic direction of the business and deep dive into specific area/trend Make data management recommendations based on data and industrial practices Assist in business case and pricing initiatives as required KEY REQUIREMENTS Degree holder in Business Analytics, Information Technology, Data Science or Computer Science with at least 3-8 years of working experience in data analyst and/or data science roles Understanding of and experience using data visualisation concepts, techniques and tools, such as Microsoft Power BI Experience in developing data solutions based on established patterns and best practices for database integration with Power Platform stack (Power BI, Power Apps, Power Automate, Power Query) Working knowledge of data mining principles: mapping, collecting data from multiple data systems on premises and cloud-based data sources In-depth understanding of and experience in designing structured and unstructured, SQL and NoSQL data repositories Experience working with, creating and maintaining databases and repositories using state-of-the-art data backup, rollback and version control solutions Proficient with data processing methods and technologies / tools such as ETL, R and/or Python. Azure Cloud proficiency will be an advantage Highly motivated, structured and methodical with high degree of initiative Strong problem solving, quantitative and analytical abilities Excellent written and oral communication skills. Able to work independently or cross functionally #LI-GL1 Send job to a friend Print this page Apply online Back to list -",https://www.jobstreet.com.sg/en/job/manager-data-analyst-1034744673?jobId=jobstreet-sg-job-1034744673&sectionRank=438&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
438,Data Analyst,Wilmar International Limited,"Job Description: • Design, develop, test, and implement initiatives related to business intelligence, statistical forecasting, and advance analytics. • Participate in data collaboration projects to identify, build, and support users in using data analysis to support business operations and decisions. • Develop and automate reports, iteratively build and prototype dashboards to provide insights at scale, solving for analytical needs. • Uncover insights and present findings and recommendations to multiple levels of stakeholders, creating visual displays to communicate quantitative information. • Apply and integrate statistical, mathematical, predictive modeling and business analysis skills to manage and manipulate complex high-volume data from a variety of sources. • Keep abreast of latest analytical techniques and identify appropriate data driven predictive analytics from use case concept through experiment design to industrialization/deployment to end users. • Work collaboratively with key business and technology teams to ensure that strategic initiatives are delivered successfully and that the solutions delivered are aligned to the planned enterprise IT framework. Job Requirements: • Bachelor’s Degree in in Statistics, Mathematics, Computer Science/Information Technology or related field. • Strong SQL skills and proficiency in analytical tools such as Tableau, PowerBI, SAS. • Broad and in-depth knowledge of best practice in data visualization, data modelling, statistical methods and analytical techniques. • Strong analytical aptitude with a proven ability to analyze/interpret data and build quantitative models of business problems. • Good facilitation and presentation skills, including training delivery. • Excellent oral and written communication skills, organizational and time-management abilities. • High-initiative, self-starter and able to work with limited supervision. • Positive attitude. Able to work well with culturally and geographically diverse teams. • Experience Consumer Package Goods domain will be an added advantage. -",https://www.jobstreet.com.sg/en/job/data-analyst-1034976891?jobId=jobstreet-sg-job-1034976891&sectionRank=439&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
439,Data Analyst (Banking/Contract/SAS/SQL),PERSOLKELLY Singapore Pte Ltd,"Our client is looking for a Data Analyst Key Responsibilities: This function is responsible for various data activities, which include data mining, database management and maintenance, data quality and data analysis Data request &amp; data merging – Key data required across analyses include SG Granular Data only accessible to country DM. Dedicated country DM will allow for a quicker turnaround of reports generated in country and summary tables sent to Regional DM Collaborate and Work closely with internal and external business partners in building, implementing, tracking and improving decision strategies While this is business functional role, requires collaboration with marketing team, technology team and various systems for execution and launches Expected analyses include (but not limited to): Campaigns &amp; initiatives analysis – Analytics work required from target selection to campaign performance. Country DM support vital even as number of initiatives is expected to increase in 2023 MC conversion opt out data analytics – Analytics for MC opt out customers require SG DM support. Dedicated country DM personnel will allow for a quicker turnaround for such MIS request. MC eligible customer study – SG DM personnel support required for study of MC eligibility scrubbing process, which will translate to future targeted initiatives, refinement scrubbing process Qualifications: · 3 years relevant experience in data with basic SQL knowledge. · Ability to understand system integration and logical thinking. · Preferred hands-on experience on any analytic tools (******, Knowledge Seeker, SPSS etc.) · Minimum 3 years of experience in data analytics / project management. Interested candidates may apply through the application system. We regret to inform only Shortlisted candidates will be notified. EA License No. 01C4394 RCB No. 200007268E Derrick Tiew Yong Han EA Registration No. R1877971 By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOLKELLY Singapore Pte Ltd and its affiliates to collect, use and disclose your personal data for the purposes set out in the Privacy Policy available at *************** You acknowledge that you have read, understood, and agree with the Privacy Policy. -",https://www.jobstreet.com.sg/en/job/data-analyst-banking-contract-sas-sql-1034873011?jobId=jobstreet-sg-job-1034873011&sectionRank=440&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
440,Business Data Analyst,Ifun Singapore Pte. Ltd.,"Responsibilities Support Marketing, Operations with forecasts based on analysis of customer, market, and company data Collect, analyze, and evaluate data turning it into usable information that can be interpreted into business intelligence Partner with key stakeholders to obtain market (Customer, Competitor, and Flow Controls) information Collaborate with team members to provide effective solutions for our data needs Create data visualization tools for our business to make intelligent decisions Use statistical tools to identify, analyze, and interpret patterns and trends in complex data sets that could be helpful for the diagnosis and prediction. Actively participate in continuous improvement activities to support business performance Identify data errors and make appropriate adjustments to ensure data accuracy Other duties as assigned by Manager Requirements Bachelor’s or above degree in Mathematics, Statistics or Business Must have data visualization experience using SPSS, SAS, Power BI, Tableau etc Knowledge of programming languages like SQL, R, Python Desire and ability to learn new technologies Critical thinker with a passion for solving problems Self-starter comfortable working independently with limited direction Strong communication, interpersonal and presentation skills Possess a process improvement and problem-solver mentality Preferred Qualifications 2 years or more of related experience Business metric analysis Must display strong mathematical skills to collect, measure, organize, and analyze data Knowledge of how to create and apply the most accurate algorithms to datasets Ability to work effectively in teams and interact with all levels of the organization Ability to handle multiple tasks and meet various deadlines -",https://www.jobstreet.com.sg/en/job/business-data-analyst-1035042098?jobId=jobstreet-sg-job-1035042098&sectionRank=441&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
441,Statistical Data Analyst,Ifun Singapore Pte. Ltd.,"Responsibilities Discuss with clients on their data analysis needs Develop and implement data collecting strategies Extract and organize raw data Set parameters to disqualify non-usable data Analyze and interpret data using statistical modeling software Create spreadsheets and data analysis reports Present reports to business development managers and stakeholders Assist with the interpretation and use of extracted data Evaluate the success of business decisions based on data trends Stay up to date with the latest trends and technologies for data extraction and analysis Requirements Minimum Bachelor's degree in statistics, mathematics, or similar Strong mathematical skills to collect, measure, organize, and analyze data In-depth knowledge of statistical data modeling software Ability to spot data trends Knowledge of data mining and scrubbing Advanced mathematical skills Demonstrated skill programming that involves multiple types of analysis (e.g. multivariate linear and logistic regressions) using at least one statistical software Experience using R, Python or other statistical and/or mathematical programming packages Good creativity and ability for critical thinking Excellent communication, interpersonal and presentation skills Possess a process improvement and problem-solver mentality Preferred Qualifications 2 years or more of related experience Business metric analysis Knowledge of how to create and apply the most accurate algorithms to datasets Ability to work effectively in teams and interact with all levels of the organization Ability to handle multiple tasks and meet various deadlines -",https://www.jobstreet.com.sg/en/job/statistical-data-analyst-1035042463?jobId=jobstreet-sg-job-1035042463&sectionRank=442&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
442,Senior Data Analyst,Razer (Asia-Pacific) Pte. Ltd.,"Getting onboard Razer will place you on a global mission to revolutionize the way the world games. Razer is a place to do great work , offering you the opportunity to make an impact globally while working across a global team located across 5 continents. Razer is also a great place to work, providing you the unique, gamer-centric #LifeAtRazer experience that will put you in an accelerated growth, both personally and professionally. Job Responsibilities : Ability to organize and present business statistics into easily understandable documents that can cater to different levels of an organization Engage with business teams to understand requirements and build operational and sales reports Translate reporting requirements to technical teams in order to extract and organise data to build aforementioned reports Plan and execute tests to ensure data obtained from systems are accurate and reliable Work with relevant teams to determine structure and content of data pipeline for current and future business requirements Work with relevant teams to achieve continuous improvement and updating of data pipeline Pay meticulous attention to detail and have the ability to multitask and prioritise tasks with a strong sense of urgency Ad-hoc report or chart generation based on Management’s request Pre-Requisites : Minimally 5 years of industry experience in business analytics, marketing analytics or a similar quantitative discipline Recent experience of using advanced analytics and some combination of Coding skills, Analytics tools experience (e.g. R, SQL), data visualization (e.g. Tableau, Excel, Power BI, etc) or have experience performing analysis with large datasets Familiarity with SAP products is a plus Strong relationship management and interpersonal skills, to be able to articulate findings and analysis to a diverse audience Are you game? -",https://www.jobstreet.com.sg/en/job/senior-data-analyst-1034873782?jobId=jobstreet-sg-job-1034873782&sectionRank=443&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
443,"Data Analyst, APAC",Lewis PR,"About TEAM LEWIS The company is an integrated communications agency that has gone from start-up to multi-national in a little over two decades. The company now ranks in the top 40 agencies worldwide and has 23 offices. Its success is due to a combination of factors: talented people delivering award winning campaigns; expanding client relationships into new markets or services; making strategic acquisitions. The agency, its people and client campaigns have won many prestigious awards, including Cannes Lions, Holmes Report, ICCO, PRCA and European Excellence. About This Role We're looking for a passionate Data Analyst, APAC to consult with teams on developing and effectively executing data best practices. The Data Analyst, APAC will work in tandem with the team to develop insights and measurement frameworks that map across both customer buyer journeys and channel tactics. This individual will be responsible for internal data integrity and external informed intelligence to inform program activity across channels. The Data Analyst, APAC will help generate data-informed reports with regards to lead gen, acquisition and retention objectives. This includes supporting with persona development, segmentation, dashboard development and other integrated data initiatives across varying marketing channels. Using tools such as, but not limited to Google Analytics and Data Studio, Adobe Marketing Cloud and various complementary technologies/data source. The Data Analyst, APAC will marry data to produce actionable insights to help clients understand marketing performance, assess user experiences, and improve effectiveness via optimisation efforts over time. Purpose of the Role The overall purpose of the role is to support the growth of our data offering across APAC, with a sharp focus on multi-channel insight delivery and expanding our support on existing clients. This includes supporting new business efforts and aiding in the development of best-in-class Analytics programs for our clients. A key component of this role is the ability to effectively identify opportunities for program optimization and growth and to implement them through Analytics-related activities in coordination with the broader innovation team. Key Responsibilities Act as the measurement and analytics expert for digital and PR projects from launch through post-campaign evaluation Set up and run dashboard reporting for clients Thrive in a team working environment, with the ability to work autonomously on technical dashboard builds Share research best practices and findings, including customer insight, benchmarking, and industry updates Demonstrate the ability to gather business requirements necessary to design and implement advanced analytics solutions Support TEAM LEWIS new business efforts when necessary, in particular where data and insights play a key part of the requirement About You Ideally a degree in the fields of Data Science or Digital Marketing Strong analytical skills with the ability to collect, analyse, and present information with attention to detail and accuracy for reporting and communications. Propose and own data analysis (including modelling, coding, analytics, and experimentation) to drive business insight and facilitate decisions. Prior experience in consulting is a bonus, to be able to offer clients clear insights into their data with a commercial lens to understand the business impact/opportunities Previous Stakeholder Management experience would be a distinct advantage, ideally external stakeholders Establish key metrics and KPIs in consultation with internal and external stakeholders. Exposure across Verticals of business that would be deemed ‘digital first’ would be ideal with a clear understanding of the complexities of Digital Customer Journey Understand the MarTech landscape and expertise in the main channels of online acquisition; Advertising (Search Engines, SEO, SEM, Bid-management Tools, AdExchange etc), Marketing (Display, Content, Email etc), Social Media (Facebook, Twitter, YouTube, Linkedin etc), eCommerce and optimisation (A/B testing tools). 2 years working knowledge in BigQuery or any other SQL instances would be preferred along with any other programming languages used in data cleansing, gathering and engineering projects such as R/Python would be a distinct advantage Working knowledge in BI/Visualization tools such as Data studio/ Power BI/ Tableau is beneficial. Experience with campaign &amp; stand-alone analyses working within digital platforms If need be, act as a leader to drive big efforts with other data analysts. Certified in Google Analytics (required), Google Tag Manager (required) and/or Adobe Analytics (preferred) This job description is not intended to be an exhaustive list of the responsibilities for this role. Other responsibilities may be added from time to time. TEAM LEWIS is an Equal Opportunity Employer. We are committed to creating and fostering an environment focused on equality, empowerment and respect. We strive to create an inclusive workplace that supports and celebrates our diversity. We continue to invest in our efforts to ensure that TEAM LEWIS is a place where everyone can thrive. -",https://www.jobstreet.com.sg/en/job/data-analyst-apac-1034977958?jobId=jobstreet-sg-job-1034977958&sectionRank=444&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
444,Data Analyst (Finance),ADVANCED MEDTECH CORPORATE PTE. LTD.,"This is a regional position within the Finance department and you will be responsible for organizing data related to sales numbers and financials reporting activities of various legal entities. In this role, you will work closely with various stakeholders to prepare internal reports for executive leadership to support their decision making. You need to be self-driven and be confident enough to propose the most appropriate approach to fulfill the business and accounting requirements. Additionally, you need to constantly reassess the existing way of doing things and to come up with suggestions to further improve the business processes. Job Responsibilities Using automated tools to extract data from primary and secondary sources for business analytical requirements Developing and maintaining databases, data systems – reorganizing data in a readable format Using statistical tools to identify, analyze, and interpret patterns and trends in complex data sets that could be helpful for the diagnosis and prediction Preparing and analyze reports for the management stating trends, patterns, and predictions using relevant data Build solutions utilizing technologies including PowerBI, with a variety of data sources on-premise such as Infor Syteline, SQL Server, COGNOS and SalesForce Job Requirements Degree holder in Business Analytics, Information Technology, Data Science or Computer Science with Accounting knowledge 2 years of working knowledge of data mining principles: mapping, collecting data from multiple data systems on premises and cloud-based data sources 2 years of work experience developing and managing data products from ingestion to operations 2 years of experience supporting data analytics solutions Self-driven, highly motivated and open-minded to change Possesses strong analytical and problem-solving skill Able to work under high pressure and prioritize with a heavy workload and multiple deadlines In-depth understanding of and experience in designing structured and unstructured, SQL and No SQL data repositories Strong knowledge about data modeling We regret that only shortlisted applicants will be notified. -",https://www.jobstreet.com.sg/en/job/data-analyst-finance-1034823298?jobId=jobstreet-sg-job-1034823298&sectionRank=445&token=0~d8f57844-13c4-4541-999c-e1ce1b29552b&fr=SRP%20Job%20Listing
